system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDVI,NDWI,SAVI,date,farm_id,.geo
20220211T053939_20220211T055012_T43QBD_2,2126.235216819974,1781.1583442838376,1536.7536136662293,1740.6327201051251,1843.8587385019716,2131.1182654402105,2506.655716162944,2662.3620236530887,2666.99211563732,2767.061760840999,0.9454304377430408,0.18072297148706934,0.11281820663613866,0.27105465327990885,2022-02-11,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220211T053939_20220211T055012_T43QBD_3,2184.268876080692,1899.4858789625357,1584.119596541787,1759.3631123919306,1907.4472622478386,2086.409510086455,2311.9659942363114,2470.1576368876085,2461.837463976945,2520.835158501441,0.7006384930725684,0.1266005761948736,0.06062650279242426,0.18987915986043072,2022-02-11,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220216T053921_20220216T053916_T42QZJ_0,1959.4980435727743,1494.30858412637,1421.9424665475099,1642.494034104632,1493.9646876962463,1850.2658325684747,2490.0940534273695,2656.285590068113,2623.11212018743,2715.8509733829283,5.130401429497947,0.2708747946484523,0.14553770035039582,0.4062631401502928,2022-02-16,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220216T053921_20220216T053916_T42QZJ_1,2716.1784459010173,2000.3046451980617,1531.6131851429657,1824.7081314714544,1748.5914790538613,2187.948038377505,2897.099743516671,3112.176688515246,3192.294955827871,3286.3583642063254,2.034593801305935,0.2910034978682536,0.08537899733623791,0.43646075808558227,2022-02-16,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220216T053921_20220216T053916_T42QZJ_2,2300.6847968545217,1852.568152031455,1954.6598951507208,2105.463958060288,2103.7863695937094,2417.5622542595015,2837.63499344692,3020.9285714285716,2897.3643512450844,3062.1703800786368,2.407698156930863,0.15800217815379827,0.1143205967078874,0.23697966633797504,2022-02-16,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220216T053921_20220216T053916_T42QZJ_3,2289.158561151079,1912.6641726618705,1944.9778417266189,2084.8670503597127,2139.3116546762585,2418.4598561151083,2652.409496402878,2769.381582733813,2764.685467625899,2817.0837410071936,1.6156166239549064,0.12732748703419985,0.09412893487958972,0.19097178067244877,2022-02-16,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220216T053921_20220216T053916_T43QBD_0,1962.698862260953,1497.2685064149116,1499.4182522391673,1693.9755022996853,1540.2493343016217,1849.6166061486322,2497.874316146211,2665.0408617768094,2621.3923021060277,2719.6577099975793,13.575760298429616,0.2567148596202185,0.14481243508862576,0.3850263131887344,2022-02-16,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220216T053921_20220216T053916_T43QBD_1,2726.5045452382083,2010.4488125267721,1598.7597924896484,1862.9624006472802,1779.1499214697071,2196.147065822665,2909.582409214221,3127.449812003237,3162.0821474465756,3293.619104278712,-1.743767131693671,0.27854718831910474,0.07912921771375764,0.4177782816119597,2022-02-16,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220216T053921_20220216T053916_T43QBD_2,2243.233902759527,1808.7056504599211,2004.746386333772,2141.11432325887,2127.954664914587,2441.9743758212885,2786.364651773982,2964.913929040737,2869.3061760841006,3001.396189224705,3.402023462579936,0.1476492600217634,0.12278229418333646,0.22145182479776487,2022-02-16,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220216T053921_20220216T053916_T43QBD_3,2306.110086455331,1941.3734870317,1992.5452449567724,2115.7527377521615,2157.666282420749,2424.804322766571,2662.4337175792502,2782.74409221902,2738.621902017291,2830.797406340058,1.7738989627683717,0.11851248282141709,0.08593602173872834,0.17775058476278974,2022-02-16,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220221T053839_20220221T054432_T42QZJ_0,2668.5708419883085,1957.800057968214,1530.6356697744068,1782.2027438287996,1613.4792522100377,2044.551084488672,3044.202067532969,3359.7624269358957,3457.334814743248,3506.811893145256,2.79975177102888,0.3628236269460451,0.12823523587082625,0.5441818420053041,2022-02-21,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220221T053839_20220221T054432_T42QZJ_1,2980.090481618694,2232.453880497768,1593.982996105253,1865.7117412368189,1786.6746936449135,2225.5507741996767,3020.4896456730307,3279.4047686900353,3418.264462809917,3465.542937209082,2.0075966018547065,0.31407124715648876,0.0699922466211248,0.47106144852027737,2022-02-21,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220221T053839_20220221T054432_T42QZJ_2,2198.71625163827,1824.778505897772,1500.4272608125818,1702.034731323722,1623.7398427260812,2068.12123197903,2551.7699868938403,2749.756880733945,2660.366972477064,2808.476408912189,2.312961092114469,0.24132661864468202,0.0943646871640917,0.3619477382930981,2022-02-21,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220221T053839_20220221T054432_T42QZJ_3,1551.9741007194248,1369.1507913669066,1523.6405755395685,1703.955683453237,1680.9787050359712,2028.6423021582734,2154.4820143884895,2252.9571223021585,2198.936978417266,2174.384460431655,2.0326716416336525,0.13389420352506232,0.1726780007229542,0.20081528942945492,2022-02-21,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220221T053839_20220221T054432_T43QBD_0,2672.8451222464296,1960.701040910191,1533.9855725006053,1784.9516824013565,1613.769547325103,2045.6828854998791,3049.286855482934,3365.877463083999,3459.7028322440087,3513.0671508109417,2.8398848936438386,0.3630157604863343,0.12771973991817573,0.5444700444187388,2022-02-21,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220221T053839_20220221T054432_T43QBD_1,2988.5008804911718,2237.435010232735,1598.0442149350347,1870.071676740755,1787.8520774832227,2233.4662319737286,3026.4253486269104,3287.393270191805,3419.13883204036,3474.5744134025044,2.0305434279639907,0.31387005395214507,0.06873110557164996,0.4707597098909516,2022-02-21,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220221T053839_20220221T054432_T43QBD_2,2175.408015768726,1792.9191852825231,1504.07161629435,1707.1721419185285,1627.0913272010516,2064.9625492772675,2476.1366622864653,2662.568988173457,2652.366622864652,2741.743758212878,2.3569565249285906,0.23883819812623816,0.0985655183643182,0.35821549984329637,2022-02-21,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220221T053839_20220221T054432_T43QBD_3,1562.7677233429395,1374.6443804034582,1524.4599423631123,1703.768011527378,1677.9244956772338,2055.2386167146974,2186.164553314121,2291.8965417867435,2186.6657060518733,2209.157925072046,2.0338452281328827,0.13194326729686334,0.16701073109330777,0.19788917600908756,2022-02-21,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220226T053811_20220226T053810_T42QZJ_0,2625.1595092024536,1928.8145500217381,1528.845611323124,1837.9544949519343,1655.8635331626488,2129.9441089802417,3144.536157673542,3419.0831843872265,3488.5658663832664,3547.1228443070386,2.3527800312132707,0.3555060199397118,0.14093917311682524,0.5332072554742531,2022-02-26,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220226T053811_20220226T053810_T42QZJ_1,2835.6883727557697,2134.1663341882777,1587.3850099743518,1907.0024698394607,1803.3408378455397,2284.920775149614,3070.8123396979195,3291.1451980621255,3380.288496247743,3443.442433741807,1.7821900380945872,0.30411645373758994,0.08782103033715491,0.4561306434789065,2022-02-26,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220226T053811_20220226T053810_T42QZJ_2,2172.3237221494105,1776.7732634338138,1652.7418086500654,1923.4416775884667,1860.4993446920055,2267.3250327653996,2705.9901703800783,2901.7817824377457,2789.0170380078634,2903.18872870249,1.4937253282194942,0.1992516912599038,0.12380319107725017,0.2988454613351781,2022-02-26,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220226T053811_20220226T053810_T42QZJ_3,1571.3525179856113,1392.2972661870504,1639.1064748201436,1861.2915107913668,1834.0509352517988,2132.2929496402876,2259.938129496403,2372.800287769784,2299.9320863309354,2261.4923741007196,1.1912397907423802,0.11286976482685884,0.1884345064320255,0.16928410238367492,2022-02-26,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220226T053811_20220226T053810_T43QBD_0,2633.4274025659647,1933.513047688211,1490.9548777535701,1821.0307915758904,1634.8098281287826,2127.4034858387804,3151.8603243766643,3426.0173323650442,3501.900750423627,3554.807213749697,2.2033417337067873,0.36290393821581884,0.14119557965407895,0.5443029611571946,2022-02-26,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220226T053811_20220226T053810_T43QBD_1,2831.7730712483926,2133.399742991766,1549.9819618295178,1886.886678406549,1784.251058969111,2278.4282518680693,3061.807148636429,3282.2267859692556,3382.458140973777,3434.804721336441,1.6789705598635822,0.3092455860074375,0.08895824862955355,0.4638234431965136,2022-02-26,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220226T053811_20220226T053810_T43QBD_2,2137.3186596583446,1760.1228646517745,1641.487516425756,1932.7595269382398,1868.1182654402105,2305.4185282523,2640.7608409986865,2805.116294349541,2757.2049934296983,2803.99802890933,1.3703899195684621,0.19177353305619443,0.12703418996553612,0.2876292623387915,2022-02-26,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220226T053811_20220226T053810_T43QBD_3,1594.6317002881844,1402.271181556196,1603.24121037464,1833.885590778098,1809.7259365994234,2134.0913544668583,2294.410662824208,2423.4314121037473,2288.1711815561957,2319.177809798271,1.0896741184562322,0.11673725850854325,0.17937208380000527,0.1750844840390458,2022-02-26,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220303T053729_20220303T055125_T42QZJ_0,2686.3777595285246,1981.3076179894695,1606.4658229071053,1821.391285445147,1662.6352350128002,2083.329549297135,3031.3845707936807,3347.959084102216,3420.9168639196164,3494.276315153857,3.305475972707969,0.34524871759418035,0.11999199722441482,0.517822197442361,2022-03-03,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220303T053729_20220303T055125_T42QZJ_1,2928.9446660967033,2213.4449510781797,1646.745654032488,1878.5928564643295,1794.8139070960383,2221.098746081505,2970.9347867388615,3221.3229790063624,3304.543364681295,3386.600408473449,2.3031659165565754,0.2958864592886241,0.061042079960309595,0.44378615863037235,2022-03-03,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220303T053729_20220303T055125_T42QZJ_2,2236.4338138925295,1842.5131061598952,1593.4633027522934,1785.3368283093057,1656.9705111402357,2132.819134993447,2688.673656618611,2889.8951507208385,2788.425950196592,2898.3787680209693,4.397085262840036,0.2539261134021376,0.10926934348640634,0.38084637484636635,2022-03-03,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220303T053729_20220303T055125_T42QZJ_3,1624.2840287769786,1427.8276258992805,1648.1525179856117,1801.471942446043,1724.6293525179854,2055.5781294964027,2294.7398561151085,2426.45928057554,2395.323741007194,2333.001151079137,9.825895859576551,0.16239189343079186,0.19188997229186788,0.24355831731746094,2022-03-03,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220303T053729_20220303T055125_T43QBD_0,2732.4673928830794,1995.0309852335988,1438.1071895424836,1721.3440813362379,1555.1973372064874,2047.8747518760592,3107.8707334785763,3452.879109174533,3545.2475429678043,3606.308206245462,2.3999021318413263,0.3894040451273252,0.12893108048952567,0.5840488642801764,2022-03-03,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220303T053729_20220303T055125_T43QBD_1,2986.763742801389,2238.6676978725436,1492.9723478178098,1797.0059968587886,1717.8318023892248,2208.447337109133,3030.419018609299,3299.486221503024,3415.0885726524207,3476.0224168292807,1.7390563216833115,0.330545585192148,0.06782817296065279,0.49577003917254436,2022-03-03,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220303T053729_20220303T055125_T43QBD_2,2232.578843626807,1861.1268068331146,1418.5873850197108,1674.6557161629435,1542.7568988173457,2101.568988173456,2616.0499342969783,2834.6938239159,2798.884362680684,2793.751642575559,2.317750213049685,0.28866604526705353,0.11260508098976355,0.4329492075785509,2022-03-03,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220303T053729_20220303T055125_T43QBD_3,1645.0948126801152,1440.0965417867435,1494.0783861671468,1700.4593659942364,1634.0861671469738,2027.6438040345822,2277.13976945245,2421.587608069164,2354.805187319885,2334.3213256484146,2.029898520439187,0.18027348989384656,0.17809819289962728,0.2703763475907652,2022-03-03,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220313T053639_20220313T055043_T42QZJ_0,2761.7159557509294,2013.2515820491758,1499.5420511086418,1775.807014153905,1618.7577411719233,2062.4990580165204,3172.999710158928,3538.67460509154,3672.6337858074476,3698.1055021496545,2.4100542662095044,0.3876130940509883,0.14126151518963168,0.5813647467925321,2022-03-13,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220313T053639_20220313T055043_T42QZJ_1,2961.490595611285,2218.883347582407,1544.6712738671981,1833.4510781799188,1748.335898166619,2202.22071815332,3062.3101073430225,3330.236677115988,3458.1614895031817,3510.286738861974,1.8435824147492468,0.32791733153005637,0.0777559967008196,0.4918287859154753,2022-03-13,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220313T053639_20220313T055043_T42QZJ_2,2458.229357798165,1921.5897771952816,1465.8492791612057,1636.978374836173,1524.1625163826998,1982.9954128440368,2879.571428571428,3251.0058977719523,3338.490170380079,3325.3433813892534,3.158489361286178,0.3731707175768782,0.15189059652203785,0.5596984900258076,2022-03-13,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220313T053639_20220313T055043_T42QZJ_3,1979.313669064748,1600.7053237410073,1411.5867625899282,1559.090935251799,1418.2679136690647,1775.8457553956837,2514.246330935252,2800.628489208633,2891.7922302158267,2747.8175539568347,4.681019505378374,0.34138878272242396,0.18730556212697028,0.5120238220823561,2022-03-13,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220313T053639_20220313T055043_T43QBD_0,2772.314064391188,2017.1178891309605,1482.552021302348,1767.9789397240372,1607.0164124909227,2060.266666666667,3195.4567901234564,3568.0223674655053,3700.027015250545,3723.4448317598644,2.363190575390496,0.3938292046028697,0.1429276029792112,0.5906881943166605,2022-03-13,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220313T053639_20220313T055043_T43QBD_1,2962.0258911998476,2215.6364285374334,1528.6391889962401,1825.3683308743045,1740.3797534624725,2197.4332492503927,3062.5116843558135,3334.480081861882,3470.31888058636,3511.846604159725,1.8014824131557376,0.3315350609928914,0.07958713427753894,0.49725489307266074,2022-03-13,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220313T053639_20220313T055043_T43QBD_2,2449.109724047307,1904.2089356110382,1445.954007884363,1624.7851511169517,1507.9040735873853,1970.6971090670172,2860.327201051249,3276.415243101183,3361.0183968462557,3318.9218134034163,3.0299447629401985,0.38073066798436583,0.1571383303378427,0.5710373193785511,2022-03-13,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220313T053639_20220313T055043_T43QBD_3,1969.3521613832852,1598.5074927953892,1389.3824207492796,1541.8530259365996,1398.756195965418,1778.0752161383282,2490.508357348703,2774.9873198847263,2899.415561959654,2720.3190201729108,4.461899583104681,0.3485950706032234,0.19155706676684442,0.5228318352408097,2022-03-13,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220318T053651_20220318T054441_T42QZJ_0,2791.8649340611564,2013.4265977489001,1458.693831215883,1784.8029563789187,1647.5417612675717,2112.738466740737,3192.496111298971,3517.9040142988256,3612.375440799961,3695.625187189025,1.929676824817331,0.37321613707636947,0.1279433666467309,0.5597710204139836,2022-03-18,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220318T053651_20220318T054441_T42QZJ_1,2999.532962857413,2224.8506697064686,1495.889427187233,1838.0402773819706,1765.7828441151323,2237.4818086824357,3087.8570342927705,3333.6032107912974,3409.0091194072384,3517.7059466134706,1.4950065321774144,0.3172362056515912,0.06428891906837356,0.47580834165598757,2022-03-18,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220318T053651_20220318T054441_T42QZJ_2,2737.2785058977715,2057.792922673657,1334.9547837483617,1582.0517693315855,1474.0386631716906,2003.2922673656617,3169.236566186107,3694.1343381389247,3858.6775884665794,3822.7129750982967,2.237744741461455,0.44658172156621856,0.16955445264931868,0.669809788217168,2022-03-18,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220318T053651_20220318T054441_T42QZJ_3,2299.4923741007196,1731.5271942446043,1284.7047482014389,1529.866474820144,1365.3220143884892,1798.473669064748,3020.1044604316544,3514.949640287769,3656.123165467626,3486.2748201438844,2.6067255775595846,0.4548948999493821,0.2270721839996732,0.6822745310090312,2022-03-18,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220318T053651_20220318T054441_T43QBD_0,2803.305495037521,2018.0677317840716,1427.9010893246186,1768.0225127087867,1631.3390946502059,2108.083321229726,3215.5312515129513,3549.8106511740502,3645.5302832244,3731.0760106511743,1.856420078299576,0.38128605450255226,0.13029684974108052,0.5718749276606784,2022-03-18,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220318T053651_20220318T054441_T43QBD_1,3013.2677645043077,2225.782161724811,1470.9079529770117,1833.4708010089953,1758.92932273571,2243.0042358764467,3107.3605730331733,3357.5216791204607,3445.2783779924807,3547.063871305506,1.4397827612319696,0.3237608474546181,0.06735202548660119,0.4855946182249688,2022-03-18,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220318T053651_20220318T054441_T43QBD_2,2718.0768725361368,2021.3173455978979,1293.9047306176087,1551.1445466491457,1440.743758212878,1941.2759526938237,3169.1366622864653,3753.470433639948,3894.5111695137984,3878.842969776609,2.1807445339151497,0.4595193302515481,0.1775291684122024,0.689214408796139,2022-03-18,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220318T053651_20220318T054441_T43QBD_3,2275.420461095101,1723.2876080691642,1241.9945244956778,1506.2775216138325,1329.206340057637,1797.028530259366,2973.9919308357353,3449.260518731988,3702.080115273775,3436.889337175792,2.515575367416181,0.4701473451820866,0.23840015187902608,0.7051510611322257,2022-03-18,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220328T053641_20220328T054918_T42QZJ_0,2905.279648326167,2113.031351142456,1465.8529539635763,1795.1873822520643,1678.3401284962076,2150.6452828365777,3132.542775711317,3433.6714168397652,3528.702478141151,3631.3915752862163,1.7832514985930754,0.3549936974847408,0.09661268508203509,0.5324394535486039,2022-03-28,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220328T053641_20220328T054918_T42QZJ_1,3087.9288021278626,2278.891327063741,1491.5755675881067,1829.6560748551344,1763.7224755390898,2227.80198537095,3082.552626579271,3342.2965707229014,3405.3795953263043,3551.3909470884405,1.4815038556380826,0.3173731789838581,0.04923058681658691,0.47601372281432175,2022-03-28,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
20220328T053641_20220328T054918_T42QZJ_2,2763.8184796854525,2027.231323722149,1258.9934469200523,1501.4003931847965,1403.4154652686761,1943.6428571428567,3254.0792922673654,3973.3132372214945,4160.872870249017,4047.3591087811274,2.1954690582513043,0.49432714148315043,0.20079223933379908,0.741424151315674,2022-03-28,Farm3,"{""type"":""Polygon"",""coordinates"":[[[72.73234100000002,21.227198],[72.732392,21.226953],[72.732652,21.22712],[72.732508,21.227258],[72.73234100000002,21.227198]]]}"
20220328T053641_20220328T054918_T42QZJ_3,2680.467050359712,1877.9594244604318,1201.2158273381297,1450.8480575539566,1295.354532374101,1763.6958273381292,3513.48345323741,4435.536115107913,4649.569496402878,4559.048057553957,2.464904689566241,0.5628932492206782,0.2677323180978947,0.8442689443525727,2022-03-28,Farm4,"{""type"":""Polygon"",""coordinates"":[[[72.731663,21.227759999999996],[72.731744,21.227447],[72.732082,21.227509],[72.731988,21.227866],[72.731663,21.227759999999996]]]}"
20220328T053641_20220328T054918_T43QBD_0,2901.8914548535463,2105.166158315178,1459.0851609779713,1789.6434761558942,1669.1870249334302,2149.38082788671,3135.6744129750673,3433.3377874606635,3529.723263132413,3633.16189784556,1.7951343742457584,0.35758165731137487,0.09739666307886925,0.5363209305019139,2022-03-28,Farm1,"{""type"":""Polygon"",""coordinates"":[[[72.750877,21.237588999999996],[72.750958,21.237044],[72.752218,21.237244],[72.752108,21.237798999999995],[72.750877,21.237588999999996]]]}"
20220328T053641_20220328T054918_T43QBD_1,3082.552662890866,2276.8695921184144,1483.812669554043,1821.5839798200932,1756.5389557850642,2218.5766027319023,3071.227547475132,3328.9811527295237,3390.0179905763644,3538.088191899482,1.4742344258420959,0.3171818045836615,0.047879374122383155,0.4757264858911101,2022-03-28,Farm2,"{""type"":""Polygon"",""coordinates"":[[[72.750958,21.237044],[72.75104,21.236495999999995],[72.75231200000002,21.236687],[72.752218,21.237244],[72.750958,21.237044]]]}"
